"","sample","gene","evidence_n","beta_n","evidence","beta","focal_log2","all_log2","all_log2_right","all_log2_left","informative_snps","snps","tc","ploidy","cnA","cnB","cnA.int","cnB.int","gene_type","log2_cutoff_pass","chr","all_log2.corr","cn.call.corr","non_syn_snv","snv_in_su2c"
"730","Capture_1_8","PIK3CA",0,1,1,0.795,0.274,0.132,0.099,0.161,103,100,0.88,2.2,1.51429452303363,0.952667506224233,2,1,"target",TRUE,"3",0.302642004979566,"Imb_WTGrayZoneCN",0,0
"731","Capture_1_8","PIK3CB",0,NA,0,NA,0.137,0.122,0.109,0.113,8,NA,0.88,2.2,NA,NA,NA,NA,"target",TRUE,"3",0.291532147249118,"NoImb_WTGrayZoneCN",0,0
"732","Capture_1_8","PIK3R1",0,1,0,1,-0.11,-0.122,-0.017,-0.182,142,140,0.88,2.2,1.01254951950615,1.01254951950615,1,1,"target",TRUE,"5",0.0176047908418274,"NoImb_WTGrayZoneCN",0,0
"733","Capture_1_8","PTEN",0,1,1,0.766,-3.008,-1.595,-3.186,-0.978,112,155,0.88,2.2,0.374363804984778,0.180700770288936,0,0,"target",TRUE,"10",-1.84988672783294,"HemiDel",0,0
"734","Capture_1_8","PXDNL",0,1,1,0.156,1.609,1.609,1.894,1.76,0,54,0.88,2.2,6.8953314261688,0.458002515555903,7,0,"control",TRUE,"8",1.87838811620041,"Unb.Gain",1,0
"735","Capture_1_8","RAD51B",0,1,0,1,-0.079,-0.079,-0.143,-0.531,106,104,0.88,2.2,1.04765653408295,1.04765653408295,1,1,"target",FALSE,"14",-0.079,"wt",0,0
"736","Capture_1_8","RAD51C",0,NA,0,NA,-0.19,-0.205,-0.354,-0.204,2,NA,0.88,2.2,NA,NA,NA,NA,"target",TRUE,"17",-0.076950151005427,"NoImb_WTGrayZoneCN",0,0
"737","Capture_1_8","RB1",0,1,0,1,-0.03,-0.12,-0.082,-0.173,64,64,0.88,2.2,1.01432236486548,1.01430096907361,1,1,"target",FALSE,"13",-0.12,"wt",0,0
"738","Capture_1_8","RNF125",0,1,0,1,-0.188,-0.206,-0.215,-0.156,83,82,0.88,2.2,0.947935515477637,0.947935515477637,1,1,"control",TRUE,"18",-0.0780940424785671,"NoImb_WTGrayZoneCN",0,0
"739","Capture_1_8","RNF43",0,1,0,1,NA,-0.076,NA,NA,49,49,0.88,2.2,1.05002763729221,1.05002763729221,1,1,"target",FALSE,"17",-0.076,"wt",0,0
"740","Capture_1_8","RSF1",0,0.999,0,1,-0.171,-0.165,-0.165,-0.157,17,15,0.88,2.2,0.9790205311397,0.9790205311397,1,1,"control",TRUE,"11",-0.0312869301211924,"NoImb_WTGrayZoneCN",0,0
"741","Capture_1_8","RYBP",0,1,1,0.815,0.289,0.246,0.246,0.243,91,88,0.88,2.2,1.62022229354198,1.072176486707,2,1,"target",TRUE,"3",0.428710015877778,"Imb_WTGrayZoneCN",0,0
"742","Capture_1_8","SMARCA1",NA,NA,NA,NA,NA,0.073,NA,NA,NA,NA,0.88,2.2,NA,NA,NA,NA,"target",FALSE,"X",0.073,"wt",0,0
"743","Capture_1_8","SPDYA",0,1,0,1,-0.226,-0.168,-0.189,-0.08,85,84,0.88,2.2,0.976874242396809,0.976874242396809,1,1,"control",TRUE,"2",-0.0347054853325372,"NoImb_WTGrayZoneCN",0,0
"744","Capture_1_8","SPOP",0,1,0,1,-0.163,-0.11,-0.145,-0.069,63,62,0.88,2.2,1.02219382140013,1.02219382140013,1,1,"target",FALSE,"17",-0.11,"wt",0,0
"745","Capture_1_8","TEX11",NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,0.88,2.2,NA,NA,NA,NA,"control",FALSE,"X",0.08,"wt",0,0
"746","Capture_1_8","TK2",0,1,1,0.188,-0.919,-0.97,-1.047,-0.951,0,90,0.88,2.2,1.02053230654208,-0.0165184824918712,1,0,"control",TRUE,"16",-0.994904919309396,"HemiDel",0,0
"747","Capture_1_8","TOP3B",0,1,1,0.196,-0.704,-0.921,-0.934,-0.962,2,77,0.88,2.2,1.0545042632689,-0.00683405431172271,1,0,"control",TRUE,"22",-0.932871053433001,"HemiDel",0,0
"748","Capture_1_8","TP53",0,1,1,0.228,-3.031,-1.016,-0.979,-1.022,12,115,0.88,2.2,0.958805267752058,0.00482201046712587,1,0,"target",TRUE,"17",-1.05366383325129,"HemiDel",0,0
"749","Capture_1_8","UGT2B17",0,NA,0,NA,-0.127,-0.249,-0.155,-0.336,11,NA,0.88,2.2,NA,NA,NA,NA,"other",FALSE,"4",-0.249,"wt",0,0
"750","Capture_1_8","ZBTB16",0,1,0,1,-0.1,-0.144,-0.163,-0.243,100,97,0.88,2.2,0.995109340063746,0.995109340063746,1,1,"target",TRUE,"11",-0.00738463027169801,"NoImb_WTGrayZoneCN",0,0
"751","Capture_1_8","ZBTB9",0,1,0,1,-0.091,-0.181,-0.191,0.095,54,52,0.88,2.2,0.966752659991903,0.966199955048969,1,1,"other",FALSE,"6",-0.181,"wt",0,0
"752","Capture_1_8","ZFHX3",0,1,1,0.214,-0.889,-0.906,-0.958,-0.921,2,118,0.88,2.2,1.05531786559456,0.00630505385753728,1,0,"target",TRUE,"16",-0.913991585339868,"HemiDel",2,0
"753","Capture_3_8","AKT1",0,1,0,1,0.1,0.069,0.043,0.075,152,148,0.15,2.06,1.54224625232909,1.53704557012801,2,2,"target",FALSE,"14",0.069,"wt",168,0
"754","Capture_3_8","APC",0,1,0,1,-0.179,-0.099,-0.181,-0.015,60,61,0.15,2.06,0.74563127729381,0.743479078410517,1,1,"target",FALSE,"5",-0.099,"wt",1106,0
"755","Capture_3_8","AR",NA,NA,NA,NA,NA,1.435,NA,NA,NA,NA,0.15,2.06,NA,NA,NA,NA,"target",TRUE,"X",3.68925167834045,"Likely Gain",375,0
"756","Capture_3_8","ARID1A",0,1,0,0.99,-0.027,-0.023,-0.128,-0.392,25,22,0.15,2.06,1.16168732534832,1.02530471247602,1,1,"target",FALSE,"1",-0.023,"wt",437,2
"757","Capture_3_8","ASXL1",0,1,0,1,-0.017,0.021,0.049,-0.043,157,153,0.15,2.06,1.30084809232951,1.2998452517847,1,1,"target",FALSE,"20",0.021,"wt",265,0
"758","Capture_3_8","ATG14",0,NA,0,NA,0.082,0.017,0.006,-0.043,4,NA,0.15,2.06,NA,NA,NA,NA,"control",FALSE,"14",0.017,"wt",34,0
"759","Capture_3_8","ATM",0,1,0,1,-0.253,-0.154,-0.055,-0.089,238,234,0.15,2.06,0.50495072822794,0.50495072822794,1,1,"target",TRUE,"11",-0.986258475102322,"Likely Loss",98,0
"760","Capture_3_8","ATR",0,1,0,1,-0.151,-0.139,-0.1,-0.148,144,142,0.15,2.06,0.572973418924768,0.572973418924768,1,1,"target",FALSE,"3",-0.139,"wt",105,0
"761","Capture_3_8","ATXN7",0,1,0,0.999,-0.211,-0.086,-0.061,0.019,102,99,0.15,2.06,0.812918153965108,0.796140829592212,1,1,"control",FALSE,"3",-0.086,"wt",194,0
"762","Capture_3_8","AURKA",0,1,0.69,0.983,-0.071,-0.037,-0.138,0.014,103,101,0.15,2.06,1.13909679880759,0.917329910712279,1,1,"target",TRUE,"20",0.0372183892566782,"CNNL",108,0
"763","Capture_3_8","BRAF",0,1,0,0.997,-0.062,-0.013,0.034,0.101,139,137,0.15,2.06,1.16306128106601,1.12012775063361,1,1,"target",FALSE,"7",-0.013,"wt",34,0
"764","Capture_3_8","BRCA1",0,NA,0,NA,-0.135,-0.075,-0.095,0.015,3,NA,0.15,2.06,NA,NA,NA,NA,"target",FALSE,"17",-0.075,"wt",219,0
"765","Capture_3_8","BRCA2",0,1,0,1,-0.219,-0.163,-0.236,-0.137,213,211,0.15,2.06,0.46798602915754,0.46798602915754,0,0,"target",TRUE,"13",-1.10034323325241,"Likely Loss",32,0
"766","Capture_3_8","BRIP1",0,0.997,0,0.967,-0.218,-0.175,-0.117,-0.261,10,10,0.15,2.06,0.62021690746213,0.213352830738109,1,0,"target",TRUE,"17",-1.2667198356226,"Likely Loss",24,0
"767","Capture_3_8","C9orf47",0,1,1,0.8,-0.147,0.069,0.333,0.124,184,183,0.15,2.06,2.97728154693345,0.0985738066229487,3,0,"control",TRUE,"9",0.619547655239466,"Unb.Gain",53,0
"768","Capture_3_8","CCND1",0,1,0.28,0.993,-0.003,0.205,0.227,0.229,74,72,0.15,2.06,2.30872821699737,2.19400696204339,2,2,"target",TRUE,"11",1.16892839495043,"Unb.Gain",18,0
"769","Capture_3_8","CDK12",0,NA,0,NA,0.028,0.001,0.005,-0.028,9,NA,0.15,2.06,NA,NA,NA,NA,"target",FALSE,"17",0.001,"wt",174,0
"770","Capture_3_8","CDK4",0,1,0,1,-0.387,-0.053,-0.101,-0.039,84,84,0.15,2.06,0.95513478833924,0.954895872093676,1,1,"target",FALSE,"12",-0.053,"wt",11,0
"771","Capture_3_8","CDK6",0,1,0,1,-0.185,-0.105,-0.054,-0.043,52,50,0.15,2.06,0.719094810707627,0.716091841373151,1,1,"target",FALSE,"7",-0.105,"wt",22,0
"772","Capture_3_8","CDKN1B",0,1,0,1,-0.542,-0.057,-0.039,-0.051,122,115,0.15,2.06,0.937162076784374,0.93245369356073,1,1,"target",FALSE,"12",-0.057,"wt",12,0
"773","Capture_3_8","CDKN2A",0,1,0,1,-0.333,-0.126,-0.12,-0.102,141,137,0.15,2.06,0.627905647090081,0.626996121899195,1,1,"target",FALSE,"9",-0.126,"wt",65,0
"774","Capture_3_8","CHD1",0,1,0,1,-0.4,-0.224,-0.201,-0.186,105,105,0.15,2.06,0.214966634105307,0.213951574389592,0,0,"target",TRUE,"5",-2.2345135442046,"Likely Loss",49,2
"775","Capture_3_8","CHEK2",0,NA,0,NA,0.046,-0.028,-0.122,-0.04,0,NA,0.15,2.06,NA,NA,NA,NA,"target",FALSE,"22",-0.028,"wt",101,0
"776","Capture_3_8","CST7",0,1,0,1,-0.205,0.031,-0.028,0.081,155,153,0.15,2.06,1.35056330271103,1.34738723114865,1,1,"control",FALSE,"20",0.031,"wt",9,0
"777","Capture_3_8","CTNNB1",0,1,0,0.991,-0.181,-0.031,-0.021,0.021,85,85,0.15,2.06,1.1184696789587,0.997289404909101,1,1,"target",FALSE,"3",-0.031,"wt",168,0
"778","Capture_3_8","CYLD",0,1,0.15,0.986,0.05,0.17,0.173,0.16,56,55,0.15,2.06,2.17256737213059,1.95234665167451,2,2,"target",TRUE,"16",1.04175808815648,"Likely Gain",129,0
"779","Capture_3_8","DRD1",0,1,0,1,0.083,0.059,0.033,0.059,67,65,0.15,2.06,1.48988405933922,1.48542764425209,1,1,"control",FALSE,"5",0.059,"wt",42,0
"780","Capture_3_8","ENPEP",0,1,0,0.999,-0.109,-0.057,-0.248,0.077,59,54,0.15,2.06,0.939129531454611,0.929860858689192,1,1,"control",FALSE,"4",-0.057,"wt",39,0
"781","Capture_3_8","ERCC2",0,1,0,0.998,0.231,0.094,-0.071,0.188,73,70,0.15,2.06,1.67992792683755,1.64621202057265,2,2,"target",FALSE,"19",0.094,"wt",140,0
"782","Capture_3_8","ERCC3",0,1,0.86,0.959,-0.035,-0.07,-0.146,-0.074,57,57,0.15,2.06,1.14589629136115,0.606206907110945,1,1,"target",TRUE,"2",-0.193006341194756,"Imb_WTGrayZoneCN",137,0
"783","Capture_3_8","ERG_TMPRSS2",0,1,0,1,0.024,0.024,NA,NA,360,340,0.15,2.06,1.31793982043064,1.31793982043064,1,1,"target",FALSE,"21",0.024,"wt",0,0
"784","Capture_3_8","FAM183B",0,1,0,0.998,0.274,-0.006,-0.141,0.027,66,64,0.15,2.06,1.18410634796471,1.15975289968439,1,1,"control",FALSE,"7",-0.006,"wt",0,0
"785","Capture_3_8","FANCA",0,1,1,0.93,0.043,0.01,0.021,-0.041,127,116,0.15,2.06,1.73332218732434,0.769804509169939,2,1,"target",TRUE,"16",0.319342135437425,"CNNL",228,0
"786","Capture_3_8","FANCC",0,1,1,0.833,0.265,0.227,0.247,0.173,67,63,0.15,2.06,3.71438825817459,1.02787607617126,4,1,"target",TRUE,"9",1.24493007846662,"Unb.Gain",120,0
"787","Capture_3_8","FANCD2",0,0.998,0,0.999,0.044,0.028,0.01,0.039,27,22,0.15,2.06,1.34164937199905,1.33134870971766,1,1,"target",FALSE,"3",0.028,"wt",154,0
"788","Capture_3_8","FANCG",0,1,0,0.997,0.12,-0.061,-0.124,-0.053,28,28,0.15,2.06,0.935115197160233,0.900866335913047,1,1,"target",FALSE,"9",-0.061,"wt",56,0
"789","Capture_3_8","FBXW7",0,1,0,1,-0.121,0.023,0.072,0.059,151,149,0.15,2.06,1.30994091608996,1.30994091608996,1,1,"target",FALSE,"4",0.023,"wt",138,0
"790","Capture_3_8","FCER1A",0,1,0,1,-0.178,-0.053,-0.094,-0.022,59,57,0.15,2.06,0.955676938115284,0.955030144979223,1,1,"control",FALSE,"1",-0.053,"wt",4,0
"791","Capture_3_8","FOXA1",0,1,0,1,-0.631,-0.244,-0.241,-0.233,141,139,0.15,2.06,0.134967295674927,0.134967295674927,0,0,"target",TRUE,"14",-2.92628657467147,"Likely Loss",26,0
"792","Capture_3_8","FOXP1",0,1,0,0.999,-0.117,-0.115,0.059,0.278,137,136,0.15,2.06,0.68137724796956,0.672144570367626,1,1,"target",FALSE,"3",-0.115,"wt",535,0
"793","Capture_3_8","GNAS",0,1,0.95,0.955,-0.17,-0.073,-0.078,0.029,95,93,0.15,2.06,1.16037110577185,0.567285729925827,1,1,"target",TRUE,"20",-0.2155923477379,"Imb_WTGrayZoneCN",344,1
"794","Capture_3_8","GRHPR",0,1,0,0.996,0.203,0.002,0.049,-0.006,64,62,0.15,2.06,1.235706688522,1.18657796816697,1,1,"control",FALSE,"9",0.002,"wt",38,0
"795","Capture_3_8","HDAC2",0,0.999,0,0.999,-0.266,-0.208,-0.085,-0.173,31,31,0.15,2.06,0.284275214145869,0.273827912401425,0,0,"target",FALSE,"6",-0.208,"wt",3,0
"796","Capture_3_8","HDAC8",NA,NA,NA,NA,NA,0.261,NA,NA,NA,NA,0.15,2.06,NA,NA,NA,NA,"control",FALSE,"X",0.261,"wt",41,0
"797","Capture_3_8","HSD3B1",0,1,0,1,0.384,0.104,0.104,0.096,140,135,0.15,2.06,1.71422806468732,1.71348505794979,2,2,"target",TRUE,"1",0.776758973385219,"Likely Gain",68,0
"798","Capture_3_8","IDH1",0,NA,0,NA,-0.335,-0.335,-0.898,0.113,0,NA,0.15,2.06,NA,NA,NA,NA,"target",TRUE,"2",-Inf,"Likely Loss",36,0
"799","Capture_3_8","IDH2",0,1,0,1,0.102,-0.01,0.013,-0.065,123,119,0.15,2.06,1.15658897202141,1.15456392316812,1,1,"target",FALSE,"15",-0.01,"wt",99,0
"800","Capture_3_8","IL1RL2",0,1,0,0.994,-0.003,-0.013,-0.144,0.046,38,38,0.15,2.06,1.17950008057741,1.09917971115387,1,1,"control",FALSE,"2",-0.013,"wt",86,0
"801","Capture_3_8","KDM6A",NA,NA,NA,NA,NA,-0.283,NA,NA,NA,NA,0.15,2.06,NA,NA,NA,NA,"target",FALSE,"X",-0.283,"wt",59,0
"802","Capture_3_8","KMT2C",0,1,0.01,0.985,-0.197,-0.033,0.018,0.063,109,92,0.15,2.06,1.14669604704514,0.949715794399737,1,1,"target",FALSE,"7",-0.033,"wt",266,0
"803","Capture_3_8","KMT2D",0,1,0,0.999,0.07,-0.01,-0.143,-0.01,83,83,0.15,2.06,1.15774612313798,1.1466653685976,1,1,"target",FALSE,"12",-0.01,"wt",663,1
"804","Capture_3_8","KRAS",0,1,0,1,-0.438,-0.217,-0.167,-0.21,94,94,0.15,2.06,0.241897721540852,0.240399179742485,0,0,"target",TRUE,"12",-2.05236787119558,"Likely Loss",4,4
"805","Capture_3_8","L3MBTL1",0,NA,0,NA,0.082,0.016,0.113,-0.051,0,NA,0.15,2.06,NA,NA,NA,NA,"control",FALSE,"20",0.016,"wt",191,0
"806","Capture_3_8","LRRC17",0,1,0,1,0.023,0.012,-0.002,-0.011,147,141,0.15,2.06,1.26039537329492,1.26039537329492,1,1,"control",FALSE,"7",0.012,"wt",23,0
"807","Capture_3_8","MDM2",0,1,0,1,-0.218,-0.059,-0.018,-0.042,121,114,0.15,2.06,0.925846979251237,0.925846979251237,1,1,"target",FALSE,"12",-0.059,"wt",67,0
"808","Capture_3_8","MDM4",0,1,0.81,0.977,-0.022,0.147,0.21,0.103,71,68,0.15,2.06,2.11340405213547,1.76163164215062,2,2,"target",TRUE,"1",0.953488860308451,"Unb.Gain",40,0
"809","Capture_3_8","MED12",NA,NA,NA,NA,NA,0.534,NA,NA,NA,NA,0.15,2.06,NA,NA,NA,NA,"target",TRUE,"X",2.09620858336307,"Likely Gain",94,0
"810","Capture_3_8","MESDC2",0,1,0,0.996,-0.226,0.032,0.013,0.066,124,123,0.15,2.06,1.38200744624282,1.32902157302657,1,1,"control",FALSE,"15",0.032,"wt",0,0
"811","Capture_3_8","MET",0,1,0,1,-0.003,-0.009,-0.032,0.098,128,126,0.15,2.06,1.15810072244674,1.15810072244674,1,1,"target",FALSE,"7",-0.009,"wt",173,0
"812","Capture_3_8","MIS18A",0,1,0,1,-0.546,0.026,0.035,0.031,69,68,0.15,2.06,1.33030239093128,1.32736471243756,1,1,"control",FALSE,"21",0.026,"wt",9,0
"813","Capture_3_8","MLH1",0,1,0,0.999,-0.007,-0.015,-0.085,-0.005,112,107,0.15,2.06,1.13432366553419,1.127098403246,1,1,"target",FALSE,"3",-0.015,"wt",659,0
"814","Capture_3_8","MSH2",0,1,0,1,-0.075,0.016,0.105,-0.005,143,139,0.15,2.06,1.2794204952948,1.2794204952948,1,1,"target",FALSE,"2",0.016,"wt",34,0
"815","Capture_3_8","MSH6",0,1,0,1,-0.207,-0.277,0.145,0.244,98,97,0.15,2.06,0.00000710476880977908,-0.0000820773559747264,0,0,"target",TRUE,"2",-11.1817936929469,"Likely Loss",185,4
"816","Capture_3_8","MTIF3",0,1,0,1,-0.317,-0.042,-0.042,-0.036,151,151,0.15,2.06,1.00232012259564,1.00232012259564,1,1,"control",FALSE,"13",-0.042,"wt",40,0
"817","Capture_3_8","MYC",0,1,1,0.777,-0.137,0.35,0.321,0.406,156,155,0.15,2.06,5.04386914826927,1.13565670076149,5,1,"target",TRUE,"8",1.62541840250342,"Unb.Gain",54,0
"818","Capture_3_8","MYCN",0,1,0,0.995,0.193,0.077,0.075,0.06,57,54,0.15,2.06,1.61281690191123,1.53908835797479,2,2,"target",FALSE,"2",0.077,"wt",83,0
"819","Capture_3_8","NCOA2",0,0.999,1,0.734,0.199,0.303,0.351,0.369,42,40,0.15,2.06,5.06455886379839,0.55184594582281,5,1,"target",TRUE,"8",1.48789236285732,"Unb.Gain",738,0
"820","Capture_3_8","NIT2",0,1,0,1,-0.001,0.021,0.034,0,83,81,0.15,2.06,1.30415528835311,1.29963521301924,1,1,"control",FALSE,"3",0.021,"wt",14,0
"821","Capture_3_8","NKX3-1",0,1,0.4,0.991,-0.028,-0.116,-0.101,-0.134,177,175,0.15,2.06,0.731556786392702,0.61322616771871,1,1,"target",TRUE,"8",-0.578847380368906,"HemiDel",23,0
"822","Capture_3_8","OR3A3",0,1,0.99,0.932,0.28,-0.013,-0.056,0.052,99,97,0.15,2.06,1.60247830760602,0.674841459052634,2,1,"control",TRUE,"17",0.187011370242618,"Imb_WTGrayZoneCN",21,0
"823","Capture_3_8","PALB2",0,1,0.12,0.978,-0.172,0.125,0.141,0.132,51,49,0.15,2.06,1.98702216742684,1.6556246237503,2,2,"target",TRUE,"16",0.86511624786799,"Likely Gain",38,0
"824","Capture_3_8","PIK3CA",0,1,0,1,-0.224,-0.054,-0.026,-0.052,104,100,0.15,2.06,0.949908963497375,0.949908963497375,1,1,"target",FALSE,"3",-0.054,"wt",18,0
"825","Capture_3_8","PIK3CB",0,NA,0,NA,-0.289,-0.116,0.124,-0.085,9,NA,0.15,2.06,NA,NA,NA,NA,"target",TRUE,"3",-0.578847380368906,"Likely Loss",17,0
"826","Capture_3_8","PIK3R1",0,1,0,1,-0.274,-0.076,0.006,-0.021,142,140,0.15,2.06,0.847674540221677,0.847674540221677,1,1,"target",FALSE,"5",-0.076,"wt",44,0
"827","Capture_3_8","PTEN",0,1,0,0.998,-0.296,-0.195,-0.246,-0.144,163,155,0.15,2.06,0.342949818411475,0.324685934589043,0,0,"target",TRUE,"10",-1.5913219657983,"Likely Loss",20,0
"828","Capture_3_8","PXDNL",0,1,1,0.738,0.251,0.251,0.571,0.34,52,54,0.15,2.06,4.64894269653019,0.361382867845823,5,0,"control",TRUE,"8",1.32474397565588,"Unb.Gain",129,0
"829","Capture_3_8","RAD51B",0,1,0,1,-0.009,-0.009,0.22,-0.817,107,104,0.15,2.06,1.15825435023029,1.15825435023029,1,1,"target",FALSE,"14",-0.009,"wt",106,0
"830","Capture_3_8","RAD51C",0,NA,0,NA,-0.217,-0.002,-0.019,0.047,2,NA,0.15,2.06,NA,NA,NA,NA,"target",FALSE,"17",-0.002,"wt",10,0
"831","Capture_3_8","RB1",0,1,0,0.996,-0.278,-0.165,-0.074,-0.162,63,63,0.15,2.06,0.488411457567454,0.433765708100175,0,0,"target",FALSE,"13",-0.165,"wt",18,0
"832","Capture_3_8","RNF125",0,1,0,1,-0.2,-0.147,-0.159,-0.111,83,82,0.15,2.06,0.537578719568189,0.537027815710875,1,1,"control",TRUE,"18",-0.902923136068395,"Likely Loss",19,0
"833","Capture_3_8","RNF43",0,1,0,1,NA,0.031,NA,NA,49,49,0.15,2.06,1.35286441943985,1.34907845135908,1,1,"target",FALSE,"17",0.031,"wt",283,0
"834","Capture_3_8","RSF1",0,0.999,0.99,0.899,0.164,0.206,0.184,0.306,16,15,0.15,2.06,3.06135650032535,1.45516066085443,3,1,"control",TRUE,"11",1.17244558334628,"Unb.Gain",53,0
"835","Capture_3_8","RYBP",0,1,0,0.992,-0.158,0.022,0.009,0.074,91,88,0.15,2.06,1.36231747876943,1.25357471905056,1,1,"target",FALSE,"3",0.022,"wt",10,0
"836","Capture_3_8","SMARCA1",NA,NA,NA,NA,NA,-0.187,NA,NA,NA,NA,0.15,2.06,NA,NA,NA,NA,"target",FALSE,"X",-0.187,"wt",42,0
"837","Capture_3_8","SPDYA",0,1,0,1,-0.199,-0.081,-0.088,-0.01,87,84,0.15,2.06,0.827976690338019,0.827313882967403,1,1,"control",TRUE,"2",-0.277368669597209,"NoImb_WTGrayZoneCN",27,0
"838","Capture_3_8","SPOP",0,1,0,1,-0.045,0.1,0.113,0.101,64,62,0.15,2.06,1.70022385822265,1.69408157556245,2,2,"target",FALSE,"17",0.1,"wt",162,0
"839","Capture_3_8","TEX11",NA,NA,NA,NA,NA,0.151,NA,NA,NA,NA,0.15,2.06,NA,NA,NA,NA,"control",FALSE,"X",0.151,"wt",16,0
"840","Capture_3_8","TK2",0,1,1,0.93,-0.19,-0.061,0.009,-0.052,93,91,0.15,2.06,1.38075727998998,0.458121960614645,1,0,"control",TRUE,"16",-0.127027637011729,"CNNL",45,0
"841","Capture_3_8","TOP3B",0,1,0,0.998,0.254,0.02,0.093,-0.117,77,77,0.15,2.06,1.30761258132685,1.28595937503693,1,1,"control",FALSE,"22",0.02,"wt",707,0
"842","Capture_3_8","TP53",0,1,0.5,0.976,-0.004,-0.062,-0.076,-0.057,121,114,0.15,2.06,1.07066487909592,0.758728316238719,1,1,"target",TRUE,"17",-0.134231336249127,"CNNL",425,45
"843","Capture_3_8","UGT2B17",0,NA,0,NA,-0.116,-0.125,-0.113,-0.199,12,NA,0.15,2.06,NA,NA,NA,NA,"other",FALSE,"4",-0.125,"wt",2,0
"844","Capture_3_8","ZBTB16",0,1,0,1,-0.095,-0.115,-0.067,0.024,99,97,0.15,2.06,0.675976358329927,0.675976358329927,1,1,"target",TRUE,"11",-0.569410980403163,"Likely Loss",332,0
"845","Capture_3_8","ZBTB9",0,1,0,0.997,-0.118,0.034,0.039,0.034,54,52,0.15,2.06,1.38750629471915,1.34703177628591,1,1,"other",FALSE,"6",0.034,"wt",47,0
"846","Capture_3_8","ZFHX3",0,1,0.81,0.974,-0.107,-0.115,-0.116,-0.274,119,118,0.15,2.06,0.84120160719782,0.506937022914782,1,1,"target",TRUE,"16",-0.569410980403163,"HemiDel",496,0
"847","Capture_6_2","AKT1",0,1,0,1,0.1,0.044,0.045,0.038,154,148,0.37,2.01,1.09793615439366,1.09793615439366,1,1,"target",FALSE,"14",0.044,"wt",0,0
"848","Capture_6_2","APC",0,1,0,1,-0.005,-0.007,0.004,-0.004,60,61,0.37,2.01,1.00030275998409,1.00030275998409,1,1,"target",FALSE,"5",-0.007,"wt",15,0
"849","Capture_6_2","AR",NA,NA,NA,NA,NA,1.891,NA,NA,NA,NA,0.37,2.01,NA,NA,NA,NA,"target",TRUE,"X",3.06549164160916,"Bal.Gain",16,0
"850","Capture_6_2","ARID1A",0,1,0,0.998,-0.092,-0.05,-0.111,-0.522,23,22,0.37,2.01,0.927710164910808,0.915307823024555,1,1,"target",FALSE,"1",-0.05,"wt",4,0
"851","Capture_6_2","ASXL1",0,1,0,1,0.016,0.017,0.064,-0.036,156,153,0.37,2.01,1.04469177165512,1.04469177165512,1,1,"target",FALSE,"20",0.017,"wt",4,0
"852","Capture_6_2","ATG14",0,NA,0,NA,0.005,0.005,0.055,-0.032,4,NA,0.37,2.01,NA,NA,NA,NA,"control",FALSE,"14",0.005,"wt",0,0
"853","Capture_6_2","ATM",0,1,0,1,-0.13,-0.094,-0.086,-0.065,238,234,0.37,2.01,0.841222144068695,0.841222144068695,1,1,"target",FALSE,"11",-0.094,"wt",4,0
"854","Capture_6_2","ATR",0,1,0,1,0.024,0.029,0.029,0.03,144,142,0.37,2.01,1.06814759264527,1.06814759264527,1,1,"target",FALSE,"3",0.029,"wt",0,0
"855","Capture_6_2","ATXN7",0,1,0.29,0.974,-0.067,-0.036,-0.041,0.031,102,99,0.37,2.01,1.01429562482287,0.876507690701059,1,1,"control",TRUE,"3",-0.0792133809533847,"CNNL",0,0
"856","Capture_6_2","AURKA",0,1,0,0.999,-0.11,-0.074,-0.118,-0.05,105,100,0.37,2.01,0.880692153953183,0.875387506473367,1,1,"target",FALSE,"20",-0.074,"wt",0,0
"857","Capture_6_2","BRAF",0,1,0,1,0.018,0.026,0.028,0.031,139,137,0.37,2.01,1.06332355115372,1.06332355115372,1,1,"target",FALSE,"7",0.026,"wt",0,0
"858","Capture_6_2","BRCA1",0,NA,0,NA,-0.071,-0.064,-0.092,-0.001,3,NA,0.37,2.01,NA,NA,NA,NA,"target",FALSE,"17",-0.064,"wt",0,0
"859","Capture_6_2","BRCA2",0,1,0,1,-0.127,-0.146,-0.171,-0.139,213,211,0.37,2.01,0.751811640418497,0.751811640418497,1,1,"target",FALSE,"13",-0.146,"wt",0,0
"860","Capture_6_2","BRIP1",0,0.997,0,0.991,0.019,0.019,-0.373,-0.105,10,10,0.37,2.01,1.07384255566195,1.02539573310007,1,1,"target",FALSE,"17",0.019,"wt",0,0
"861","Capture_6_2","C9orf47",0,1,1,0.691,0.263,0.294,0.502,0.295,184,183,0.37,2.01,2.65477607840088,0.597438620622739,3,1,"control",TRUE,"9",0.702633667428164,"Unb.Gain",2,0
"862","Capture_6_2","CCND1",0,1,0.15,0.989,-0.073,0.208,0.259,0.227,73,72,0.37,2.01,1.4698676627045,1.39940261284064,1,1,"target",FALSE,"11",0.208,"wt",0,0
"863","Capture_6_2","CDK12",0,NA,0,NA,-0.01,0.012,0.027,0.025,9,NA,0.37,2.01,NA,NA,NA,NA,"target",FALSE,"17",0.012,"wt",0,0
"864","Capture_6_2","CDK4",0,1,0,1,-0.287,-0.082,-0.065,-0.113,83,84,0.37,2.01,0.86367968991073,0.86367968991073,1,1,"target",FALSE,"12",-0.082,"wt",0,0
